Line_ID,Diver,Buddy,Site.No.,Site Name,Latitude,Longitude,Date,vis,Direction,Time,P-Qs,Depth,Method,Block,Code,Species,Common name,Total,Inverts,2.5,5,7.5,10,12.5,15,20,25,30,35,40,50,62.5,75,87.5,100,112.5,125,137.5,150,162.5,175,187.5,200,250,300,350,400
319,Zach Foltz,Scott Jones,CBC6,CBC House Reef,16.80126,-88.08306,9/19/15,20,W,9:24,ZRF,4,1,2,hpl,Haemulon plumierii,,2,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,
320,Zach Foltz,Scott Jones,CBC6,CBC House Reef,16.80126,-88.08306,9/19/15,20,W,9:24,ZRF,4,1,2,hfl,Haemulon flavolineatum,,5,,,,,3,1,,1,,,,,,,,,,,,,,,,,,,,,
321,Zach Foltz,Scott Jones,CBC6,CBC House Reef,16.80126,-88.08306,9/19/15,20,W,9:24,ZRF,4,1,2,ccal,Calamus calamus,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
322,Zach Foltz,Scott Jones,CBC6,CBC House Reef,16.80126,-88.08306,9/19/15,20,W,9:24,ZRF,4,1,2,sis,Scarus iseri,,58,,15,26,3,,14,,,,,,,,,,,,,,,,,,,,,,,
323,Zach Foltz,Scott Jones,CBC6,CBC House Reef,16.80126,-88.08306,9/19/15,20,W,9:24,ZRF,4,1,2,sau,Sparisoma aurofrenatum,,8,,,2,3,3,,,,,,,,,,,,,,,,,,,,,,,,
324,Zach Foltz,Scott Jones,CBC6,CBC House Reef,16.80126,-88.08306,9/19/15,20,W,9:24,ZRF,4,1,2,svi,Sparisoma viride,,21,,2,17,,1,,,,1,,,,,,,,,,,,,,,,,,,,
325,Zach Foltz,Scott Jones,CBC6,CBC House Reef,16.80126,-88.08306,9/19/15,20,W,9:24,ZRF,4,1,2,elo,Elacatinus lobeli,,15,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,
326,Zach Foltz,Scott Jones,CBC6,CBC House Reef,16.80126,-88.08306,9/19/15,20,W,9:24,ZRF,4,1,2,cpu,Cantherhines pullus,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
327,Zach Foltz,Scott Jones,CBC6,CBC House Reef,16.80126,-88.08306,9/19/15,20,W,9:24,ZRF,4,1,2,hin,Hypoplectrus indigo,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
328,Zach Foltz,Scott Jones,CBC6,CBC House Reef,16.80126,-88.08306,9/19/15,20,W,9:24,ZRF,4,1,2,sva,Stegastes variabilis,,3,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,
329,Zach Foltz,Scott Jones,CBC6,CBC House Reef,16.80126,-88.08306,9/19/15,20,W,9:24,ZRF,4,1,2,hru,Holocentrus rufus,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,
330,Zach Foltz,Scott Jones,CBC6,CBC House Reef,16.80126,-88.08306,9/19/15,20,W,9:24,ZRF,4,1,2,cca,Chaetodon capistratus,,10,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,
331,Zach Foltz,Scott Jones,CBC6,CBC House Reef,16.80126,-88.08306,9/19/15,20,W,9:24,ZRF,4,1,2,coc,Chaetodon ocellatus,,2,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,
332,Zach Foltz,Scott Jones,CBC6,CBC House Reef,16.80126,-88.08306,9/19/15,20,W,9:24,ZRF,4,1,2,ccr,Cephalopholis cruentata,,6,,,1,3,1,1,,,,,,,,,,,,,,,,,,,,,,,
333,Zach Foltz,Scott Jones,CBC6,CBC House Reef,16.80126,-88.08306,9/19/15,20,W,9:24,ZRF,4,1,2,lma,Lutjanus mahogoni,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
334,Zach Foltz,Scott Jones,CBC6,CBC House Reef,16.80126,-88.08306,9/19/15,20,W,9:24,ZRF,4,1,2,cmu,Chromis multilineata,,5,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,Zach Foltz,Scott Jones,CBC6,CBC House Reef,16.80126,-88.08306,9/19/15,20,W,9:24,ZRF,4,1,2,ccy,Chromis cyanea,,5,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,Zach Foltz,Scott Jones,CBC6,CBC House Reef,16.80126,-88.08306,9/19/15,20,W,9:24,ZRF,4,1,2,bru,Bodianus rufus,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
337,Zach Foltz,Scott Jones,CBC6,CBC House Reef,16.80126,-88.08306,9/19/15,20,W,9:24,ZRF,4,1,2,bvt,Balistes vetula,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
338,Zach Foltz,Scott Jones,CBC6,CBC House Reef,16.80126,-88.08306,9/19/15,20,W,9:24,ZRF,4,1,2,sch,Sparisoma chrysopterum,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
339,Zach Foltz,Scott Jones,CBC6,CBC House Reef,16.80126,-88.08306,9/19/15,20,W,9:24,ZRF,4,2,2,elo,Elacatinus lobeli,,10,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,Zach Foltz,Scott Jones,CBC6,CBC House Reef,16.80126,-88.08306,9/19/15,20,W,9:24,ZRF,4,2,2,aas,Acanthemblemaria aspera,,11,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,Zach Foltz,Scott Jones,CBC6,CBC House Reef,16.80126,-88.08306,9/19/15,20,W,9:24,ZRF,4,2,2,tdi,Tigrigobius dilepis,,3,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,Zach Foltz,Scott Jones,CBC6,CBC House Reef,16.80126,-88.08306,9/19/15,20,W,9:24,ZRF,4,2,2,mti,Malacoctenus triangulatus,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,Zach Foltz,Scott Jones,CBC6,CBC House Reef,16.80126,-88.08306,9/19/15,20,W,9:24,ZRF,4,2,2,cdi,Coryphopterus dicrus,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,Zach Foltz,Scott Jones,CBC6,CBC House Reef,16.80126,-88.08306,9/19/15,20,W,9:24,ZRF,4,2,2,osp,Ophiothrix sp.,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,Zach Foltz,Scott Jones,CBC6,CBC House Reef,16.80126,-88.08306,9/19/15,20,W,9:24,ZRF,4,2,2,cgi,Cyphoma gibbosum,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,Zach Foltz,Scott Jones,CBC6,CBC House Reef,16.80126,-88.08306,9/19/15,20,W,9:24,ZRF,4,2,2,gmi,Gymnothorax miliaris,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
347,Zach Foltz,Scott Jones,CBC6,CBC House Reef,16.80126,-88.08306,9/19/15,20,W,9:24,ZRF,4,2,2,mfo,Mithrax forceps,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,Zach Foltz,Scott Jones,CBC6,CBC House Reef,16.80126,-88.08306,9/19/15,20,W,9:24,ZRF,4,2,2,pag,Paguroidea spp.,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,Zach Foltz,Scott Jones,CBC6,CBC House Reef,16.80126,-88.08306,9/19/15,20,W,9:24,ZRF,4,2,2,cli,Cerithium litteratum,,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,Zach Foltz,Scott Jones,CBC6,CBC House Reef,16.80126,-88.08306,9/19/15,20,W,9:24,ZRF,4,2,2,etr,Eucidaris tribuloides,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,Scott Jones,Zach Foltz,CBC6,CBC House Reef,16.80126,-88.08306,9/19/15,20,W,9:24,ZRF,4,1,1,spl,Stegastes planifrons,,27,,8,19,,,,,,,,,,,,,,,,,,,,,,,,,,
352,Scott Jones,Zach Foltz,CBC6,CBC House Reef,16.80126,-88.08306,9/19/15,20,W,9:24,ZRF,4,1,1,spa,Stegastes partitus,,149,,19,130,,,,,,,,,,,,,,,,,,,,,,,,,,
353,Scott Jones,Zach Foltz,CBC6,CBC House Reef,16.80126,-88.08306,9/19/15,20,W,9:24,ZRF,4,1,1,sad,Stegastes adustus,,30,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,
354,Scott Jones,Zach Foltz,CBC6,CBC House Reef,16.80126,-88.08306,9/19/15,20,W,9:24,ZRF,4,1,1,asa,Abudefduf saxatilis,,11,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,
355,Scott Jones,Zach Foltz,CBC6,CBC House Reef,16.80126,-88.08306,9/19/15,20,W,9:24,ZRF,4,1,1,sis,Scarus iseri,,37,,,26,4,7,,,,,,,,,,,,,,,,,,,,,,,,
356,Scott Jones,Zach Foltz,CBC6,CBC House Reef,16.80126,-88.08306,9/19/15,20,W,9:24,ZRF,4,1,1,sau,Sparisoma aurofrenatum,,12,,,5,2,4,1,,,,,,,,,,,,,,,,,,,,,,,
357,Scott Jones,Zach Foltz,CBC6,CBC House Reef,16.80126,-88.08306,9/19/15,20,W,9:24,ZRF,4,1,1,SVI,Sparisoma viride,,7,,,3,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,
358,Scott Jones,Zach Foltz,CBC6,CBC House Reef,16.80126,-88.08306,9/19/15,20,W,9:24,ZRF,4,1,1,hga,Halichoeres garnoti,,26,,,18,7,1,,,,,,,,,,,,,,,,,,,,,,,,
359,Scott Jones,Zach Foltz,CBC6,CBC House Reef,16.80126,-88.08306,9/19/15,20,W,9:24,ZRF,4,1,1,tbi,Thalassoma bifasciatum,,83,,35,37,11,,,,,,,,,,,,,,,,,,,,,,,,,
360,Scott Jones,Zach Foltz,CBC6,CBC House Reef,16.80126,-88.08306,9/19/15,20,W,9:24,ZRF,4,1,1,hbi,Halichoeres bivittatus,,3,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
361,Scott Jones,Zach Foltz,CBC6,CBC House Reef,16.80126,-88.08306,9/19/15,20,W,9:24,ZRF,4,1,1,sti,Serranus tigrinus,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
362,Scott Jones,Zach Foltz,CBC6,CBC House Reef,16.80126,-88.08306,9/19/15,20,W,9:24,ZRF,4,1,1,ccr,Cephalopholis cruentata,,2,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,
363,Scott Jones,Zach Foltz,CBC6,CBC House Reef,16.80126,-88.08306,9/19/15,20,W,9:24,ZRF,4,1,1,aba,Acanthurus bahianus,,10,,,1,5,4,,,,,,,,,,,,,,,,,,,,,,,,
364,Scott Jones,Zach Foltz,CBC6,CBC House Reef,16.80126,-88.08306,9/19/15,20,W,9:24,ZRF,4,1,1,mtr,Malacoctenus triangulatus,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,Scott Jones,Zach Foltz,CBC6,CBC House Reef,16.80126,-88.08306,9/19/15,20,W,9:24,ZRF,4,1,1,mtu,Monacanthus tuckeri,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
366,Scott Jones,Zach Foltz,CBC6,CBC House Reef,16.80126,-88.08306,9/19/15,20,W,9:24,ZRF,4,1,1,hfl,Haemulon flavolineatum,,8,,,,4,4,,,,,,,,,,,,,,,,,,,,,,,,
367,Scott Jones,Zach Foltz,CBC6,CBC House Reef,16.80126,-88.08306,9/19/15,20,W,9:24,ZRF,4,1,1,hru,Holocentrus rufus,,6,,,,4,2,,,,,,,,,,,,,,,,,,,,,,,,
368,Scott Jones,Zach Foltz,CBC6,CBC House Reef,16.80126,-88.08306,9/19/15,20,W,9:24,ZRF,4,1,1,mch,Microspathodon chrysurus,,2,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,
369,Scott Jones,Zach Foltz,CBC6,CBC House Reef,16.80126,-88.08306,9/19/15,20,W,9:24,ZRF,4,1,1,sva,Stegastes variabilis,,13,,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,
370,Scott Jones,Zach Foltz,CBC6,CBC House Reef,16.80126,-88.08306,9/19/15,20,W,9:24,ZRF,4,1,1,hma,Halichoeres maculipinna,,2,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,
371,Scott Jones,Zach Foltz,CBC6,CBC House Reef,16.80126,-88.08306,9/19/15,20,W,9:24,ZRF,4,1,1,sch,Sparisoma chrysopterum,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
372,Scott Jones,Zach Foltz,CBC6,CBC House Reef,16.80126,-88.08306,9/19/15,20,W,9:24,ZRF,4,1,1,lma,Lutjanus mahogoni,,6,,,,,4,2,,,,,,,,,,,,,,,,,,,,,,,
373,Scott Jones,Zach Foltz,CBC6,CBC House Reef,16.80126,-88.08306,9/19/15,20,W,9:24,ZRF,4,1,1,cro,Canthigaster rostrata,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,
374,Scott Jones,Zach Foltz,CBC6,CBC House Reef,16.80126,-88.08306,9/19/15,20,W,9:24,ZRF,4,1,1,hsc,Haemulon sciurus,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
375,Scott Jones,Zach Foltz,CBC6,CBC House Reef,16.80126,-88.08306,9/19/15,20,W,9:24,ZRF,4,1,1,hpl,Haemulon plumierii,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
376,Scott Jones,Zach Foltz,CBC6,CBC House Reef,16.80126,-88.08306,9/19/15,20,W,9:24,ZRF,4,1,1,cca,Chaetodon capistratus,,4,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,
377,Scott Jones,Zach Foltz,CBC6,CBC House Reef,16.80126,-88.08306,9/19/15,20,W,9:24,ZRF,4,1,1,cst,Chaetodon striatus,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
378,Scott Jones,Zach Foltz,CBC6,CBC House Reef,16.80126,-88.08306,9/19/15,20,W,9:24,ZRF,4,1,1,cpu,Cantherhines pullus,,2,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,
379,Scott Jones,Zach Foltz,CBC6,CBC House Reef,16.80126,-88.08306,9/19/15,20,W,9:24,ZRF,4,1,1,hra,Halichoeres radiatus,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
380,Scott Jones,Zach Foltz,CBC6,CBC House Reef,16.80126,-88.08306,9/19/15,20,W,9:24,ZRF,4,2,1,elo,Elacatinus lobeli,,4,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,Scott Jones,Zach Foltz,CBC6,CBC House Reef,16.80126,-88.08306,9/19/15,20,W,9:24,ZRF,4,2,1,dan,Diadema antillarum,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,Scott Jones,Zach Foltz,CBC6,CBC House Reef,16.80126,-88.08306,9/19/15,20,W,9:24,ZRF,4,2,1,evi,Echinometra viridis,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,Scott Jones,Zach Foltz,CBC6,CBC House Reef,16.80126,-88.08306,9/19/15,20,W,9:24,ZRF,4,2,1,OSP,Ophiothrix sp.,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,Scott Jones,Zach Foltz,CBC6,CBC House Reef,16.80126,-88.08306,9/19/15,20,W,9:24,ZRF,4,2,1,HCR,Heteropriacanthus cruentatus,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
385,Scott Jones,Zach Foltz,CBC6,CBC House Reef,16.80126,-88.08306,9/19/15,20,W,9:24,ZRF,4,2,1,pag,Paguroidea spp.,,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,Scott Jones,Zach Foltz,CBC6,CBC House Reef,16.80126,-88.08306,9/19/15,20,W,9:24,ZRF,4,2,1,mci,Mithrax cinctumanus,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,Scott Jones,Zach Foltz,CBC6,CBC House Reef,16.80126,-88.08306,9/19/15,20,W,9:24,ZRF,4,2,1,gmo,Gymnothorax moringa,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
388,Scott Jones,Zach Foltz,CBC6,CBC House Reef,16.80126,-88.08306,9/19/15,20,W,9:24,ZRF,4,2,1,etr,Eucidaris tribuloides,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,Scott Jones,Zach Foltz,CBC6,CBC House Reef,16.80126,-88.08306,9/19/15,20,W,9:24,ZRF,4,2,1,api,Amblycirrhitus pinos,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,Scott Jones,Zach Foltz,CBC6,CBC House Reef,16.80126,-88.08306,9/19/15,20,W,9:24,ZRF,4,2,1,ccr,Cephalopholis cruentata,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,Scott Jones,Zach Foltz,CBC6,CBC House Reef,16.80126,-88.08306,9/19/15,20,W,9:24,ZRF,4,2,1,cme,Columbella mercatoria,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,Scott Jones,Zach Foltz,CBC6,CBC House Reef,16.80126,-88.08306,9/19/15,20,W,9:24,ZRF,4,2,1,sti,Serranus tigrinus,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
393,Scott Jones,Zach Foltz,CBC6,CBC House Reef,16.80126,-88.08306,9/19/15,20,W,9:24,ZRF,4,2,1,cca,Coralliophila caribaea,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,Scott Jones,Zach Foltz,CBC6,CBC House Reef,16.80126,-88.08306,9/19/15,20,W,9:24,ZRF,4,2,1,mti,Malacoctenus triangulatus,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,Scott Jones,Zach Foltz,CBC6,CBC House Reef,16.80126,-88.08306,9/19/15,20,W,9:24,ZRF,4,2,1,cei,Coryphopterus eidolon,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,Scott Jones,Zach Foltz,CBC6,CBC House Reef,16.80126,-88.08306,9/19/15,20,W,9:24,ZRF,4,2,1,cli,Cerithium litteratum,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Scott Jones,Zach Foltz,CBC6,CBC House Reef,16.80126,-88.08306,9/19/15,20,W,9:24,ZRF,4,2,1,lte,Lithopoma tectum,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,Zach Foltz,Scott Jones,CBC7,CBC Sand,16.80894,-88.08841,9/19/15,20,E,11:30,ZRF,5,1,2,Xsp,Xyrichtys splendens,,28,,1,19,5,1,2,,,,,,,,,,,,,,,,,,,,,,,
399,Zach Foltz,Scott Jones,CBC7,CBC Sand,16.80894,-88.08841,9/19/15,20,E,11:30,ZRF,5,1,2,Crs,Cryptotomus roseus,,13,,2,9,2,,,,,,,,,,,,,,,,,,,,,,,,,
400,Zach Foltz,Scott Jones,CBC7,CBC Sand,16.80894,-88.08841,9/19/15,20,E,11:30,ZRF,5,1,2,Tbi,Thalassoma bifasciatum,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
401,Zach Foltz,Scott Jones,CBC7,CBC Sand,16.80894,-88.08841,9/19/15,20,E,11:30,ZRF,5,1,2,hsp,Haemulon,,5,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,Zach Foltz,Scott Jones,CBC7,CBC Sand,16.80894,-88.08841,9/19/15,20,E,11:30,ZRF,5,1,2,Csi,Ctenogobius stigmaturus,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
403,Zach Foltz,Scott Jones,CBC7,CBC Sand,16.80894,-88.08841,9/19/15,20,E,11:30,ZRF,5,1,2,Hbi,Halichoeres bivittatus,,7,,2,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,
404,Zach Foltz,Scott Jones,CBC7,CBC Sand,16.80894,-88.08841,9/19/15,20,E,11:30,ZRF,5,1,2,Spa,Stegastes partitus,,23,,5,18,,,,,,,,,,,,,,,,,,,,,,,,,,
405,Zach Foltz,Scott Jones,CBC7,CBC Sand,16.80894,-88.08841,9/19/15,20,E,11:30,ZRF,5,1,2,Dbi,Diplectrum bivittatum,,2,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,
406,Zach Foltz,Scott Jones,CBC7,CBC Sand,16.80894,-88.08841,9/19/15,20,E,11:30,ZRF,5,1,2,Stab,Serranus tabacarius,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
407,Zach Foltz,Scott Jones,CBC7,CBC Sand,16.80894,-88.08841,9/19/15,20,E,11:30,ZRF,5,1,2,phe,Ptereleotris helenae,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
408,Zach Foltz,Scott Jones,CBC7,CBC Sand,16.80894,-88.08841,9/19/15,20,E,11:30,ZRF,5,1,2,pra,Ptereleotris randalli,,2,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,
409,Zach Foltz,Scott Jones,CBC7,CBC Sand,16.80894,-88.08841,9/19/15,20,E,11:30,ZRF,5,2,2,cdi,Coryphopterus dicrus,,5,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,Zach Foltz,Scott Jones,CBC7,CBC Sand,16.80894,-88.08841,9/19/15,20,E,11:30,ZRF,5,2,2,sgi,Strombus gigas,,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,Zach Foltz,Scott Jones,CBC7,CBC Sand,16.80894,-88.08841,9/19/15,20,E,11:30,ZRF,5,2,2,phe,Ptereleotris helenae,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
412,Zach Foltz,Scott Jones,CBC7,CBC Sand,16.80894,-88.08841,9/19/15,20,E,11:30,ZRF,5,2,2,pdi,Petrochirus diogenes,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,Zach Foltz,Scott Jones,CBC7,CBC Sand,16.80894,-88.08841,9/19/15,20,E,11:30,ZRF,5,2,2,pag,Paguroidea spp.,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,Zach Foltz,Scott Jones,CBC7,CBC Sand,16.80894,-88.08841,9/19/15,20,E,11:30,ZRF,5,2,2,blu,Bothus lunatus,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
415,Zach Foltz,Scott Jones,CBC7,CBC Sand,16.80894,-88.08841,9/19/15,20,E,11:30,ZRF,5,2,2,cli,Cerithium litteratum,,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,Zach Foltz,Scott Jones,CBC7,CBC Sand,16.80894,-88.08841,9/19/15,20,E,11:30,ZRF,5,2,2,ssp,Sphoeroides spengleri,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
417,Zach Foltz,Scott Jones,CBC7,CBC Sand,16.80894,-88.08841,9/19/15,20,E,11:30,ZRF,5,2,2,hme,Holothuria mexicana,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,Scott Jones,Zach Foltz,CBC7,CBC Sand,16.80894,-88.08841,9/19/15,20,E,11:30,ZRF,5,1,1,hbi,Halichoeres bivittatus,,7,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,
419,Scott Jones,Zach Foltz,CBC7,CBC Sand,16.80894,-88.08841,9/19/15,20,E,11:30,ZRF,5,1,1,sto,Serranus tortugarum,,5,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,Scott Jones,Zach Foltz,CBC7,CBC Sand,16.80894,-88.08841,9/19/15,20,E,11:30,ZRF,5,1,1,crs,Cryptotomus roseus,,5,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,Scott Jones,Zach Foltz,CBC7,CBC Sand,16.80894,-88.08841,9/19/15,20,E,11:30,ZRF,5,1,1,Xsp,Xyrichtys splendens,,11,,2,8,1,,,,,,,,,,,,,,,,,,,,,,,,,
422,Scott Jones,Zach Foltz,CBC7,CBC Sand,16.80894,-88.08841,9/19/15,20,E,11:30,ZRF,5,1,1,phe,Ptereleotris helenae,,3,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,Scott Jones,Zach Foltz,CBC7,CBC Sand,16.80894,-88.08841,9/19/15,20,E,11:30,ZRF,5,1,1,oau,Opistognathus aurifrons,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
424,Scott Jones,Zach Foltz,CBC7,CBC Sand,16.80894,-88.08841,9/19/15,20,E,11:30,ZRF,5,1,1,cdi,Coryphopterus dicrus,,3,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,Scott Jones,Zach Foltz,CBC7,CBC Sand,16.80894,-88.08841,9/19/15,20,E,11:30,ZRF,5,1,1,pca,Ptereleotris calliura,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
426,Scott Jones,Zach Foltz,CBC7,CBC Sand,16.80894,-88.08841,9/19/15,20,E,11:30,ZRF,5,1,1,dbi,Diplectrum bivittatum,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
427,Scott Jones,Zach Foltz,CBC7,CBC Sand,16.80894,-88.08841,9/19/15,20,E,11:30,ZRF,5,2,1,lco,Lobatus costatus,,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,Scott Jones,Zach Foltz,CBC7,CBC Sand,16.80894,-88.08841,9/19/15,20,E,11:30,ZRF,5,2,1,sgi,Strombus gigas,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,Scott Jones,Zach Foltz,CBC7,CBC Sand,16.80894,-88.08841,9/19/15,20,E,11:30,ZRF,5,2,1,pdi,Petrochirus diogenes,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,Scott Jones,Zach Foltz,CBC7,CBC Sand,16.80894,-88.08841,9/19/15,20,E,11:30,ZRF,5,2,1,cei,Coryphopterus eidolon,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,Scott Jones,Zach Foltz,CBC7,CBC Sand,16.80894,-88.08841,9/19/15,20,E,11:30,ZRF,5,2,1,gast,Gastropoda spp.,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,Scott Jones,Zach Foltz,CBC7,CBC Sand,16.80894,-88.08841,9/19/15,20,E,11:30,ZRF,5,2,1,cdi,Coryphopterus dicrus,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,Scott Jones,Zach Foltz,CBC7,CBC Sand,16.80894,-88.08841,9/19/15,20,E,11:30,ZRF,5,2,1,blu,Bothus lunatus,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
434,Scott Jones,Zach Foltz,CBC7,CBC Sand,16.80894,-88.08841,9/19/15,20,E,11:30,ZRF,5,2,1,sse,Stenorhynchus seticornis,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,Zach Foltz,Scott Jones,CBC8,CBC TEN Seagrass,16.8025,-88.0825,9/19/15,15,SE,14:30,na,3,1,2,hbi,Halichoeres bivittatus,,18,,,,12,5,1,,,,,,,,,,,,,,,,,,,,,,,
436,Zach Foltz,Scott Jones,CBC8,CBC TEN Seagrass,16.8025,-88.0825,9/19/15,15,SE,14:30,na,3,1,2,sra,Sparisoma radians,,36,,12,24,,,,,,,,,,,,,,,,,,,,,,,,,,
437,Zach Foltz,Scott Jones,CBC8,CBC TEN Seagrass,16.8025,-88.0825,9/19/15,15,SE,14:30,na,3,1,2,Dme,Doratonotus megalepis,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,Zach Foltz,Scott Jones,CBC8,CBC TEN Seagrass,16.8025,-88.0825,9/19/15,15,SE,14:30,na,3,1,2,mci,Monacanthus ciliatus,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
439,Zach Foltz,Scott Jones,CBC8,CBC TEN Seagrass,16.8025,-88.0825,9/19/15,15,SE,14:30,na,3,1,2,xsp,Xyrichtys splendens,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
